"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Matt","Besler","Matt Besler","SKC",2019,2264,"CB",2,0,14.7837294606753,0,0,0.097,-0.0967194874535527,-0.0967194874535527,6,21.7077127934445,0,0.509102912816774,-0.509102912816774,0.605822400270327,0,0.0774378082087437,0.0483597437267764,0.0848504854694624,-0.0483597437267764,-0.0848504854694624,675,"SKC",2264,"CB",0.0848056537102474,0,0,0.0041011796800093,-0.0041011796800093,-0.0041011796800093,0.254416961130742,0,0.0215874026636088,-0.0215874026636088,0.0256885823436181,0,0.00328358197351563,675,71,71,"Besler"
"Sebastian","Mendez","Sebastian Mendez","ORL",2019,1764,"CM",7,0,24.6075021469306,0.428571428571429,0,0.374,-0.374451696513322,-0.374451696513322,4,23.3890536296442,0,0.231337585570834,-0.231337585570834,0.605789282084156,0,0.217818521526842,0.0534930995019031,0.0578343963927085,-0.0534930995019031,-0.0578343963927085,487,"ORL",1764,"CM",0.380952380952381,0,0,0.0203783236197726,-0.0203783236197726,-0.0203783236197726,0.217687074829932,0,0.0125898005752835,-0.0125898005752835,0.0329681241950561,0,0.0118540691987397,487,161,59,"Mendez"
"Sam","Vines","Sam Vines","COL",2019,2333,"FB/WB",5,0,25.5664511812181,0.6,0,0.194,-0.193838726699863,-0.193838726699863,4,19.6691758382747,0,0.389064000425113,-0.389064000425113,0.582902727124976,0,0.141133270594374,0.0387677453399726,0.0972660001062783,-0.0387677453399726,-0.0972660001062783,81,"COL",2333,"FB/WB",0.205743677668238,0,0,0.00797621850115167,-0.00797621850115167,-0.00797621850115167,0.164594942134591,0,0.016009491659156,-0.016009491659156,0.0239857101603076,0,0.00580745562668664,81,109,19,"Vines"
"Kyle","Smith","Kyle Smith","ORL",2019,1514,"FB/WB",6,1,17.8811853315687,0.333333333333333,0,0.422,-0.334500706981897,-0.421749641608227,3,23.0891159107453,0,0.158413966108873,-0.158413966108873,0.580163607717099,0,0.323371094112408,0.0702916069347045,0.0528046553696242,-0.0702916069347045,-0.0528046553696242,70,"ORL",1514,"FB/WB",0.380449141347424,0.0634081902245707,0,0.026742381502239,-0.0212100844585615,-0.026742381502239,0.190224570673712,0,0.0100447428972601,-0.0100447428972601,0.036787124399499,0,0.0205043758486071,70,171,9,"Smith"
"Victor","Cabrera","Victor Cabrera","MTL",2019,1269,"CB",9,1,24.6286601032471,0.111111111111111,0,0.326,-0.286052261801839,-0.325541047203176,5,22.265364664966,0,0.251264031293913,-0.251264031293913,0.57680507849709,0,0.284478004775035,0.0361712274670196,0.0502528062587827,-0.0361712274670196,-0.0502528062587827,300,"MTL",1269,"CB",0.680851063829787,0.0756501182033097,0,0.0246272187009495,-0.0216398874176332,-0.0246272187009495,0.378250591016548,0,0.0190081536676246,-0.0190081536676246,0.0436353723685742,0,0.0215207946874731,300,140,20,"Cabrera"
"Jukka","Raitala","Jukka Raitala","MTL",2019,2249,"CB",5,1,20.1634279805645,0.4,0,0.211,-0.192189477204608,-0.210834918518397,5,19.7295764927558,0,0.364791999314864,-0.364791999314864,0.575626917833261,0,0.162139792851452,0.0421669837036795,0.0729583998629728,-0.0421669837036795,-0.0729583998629728,290,"MTL",2249,"CB",0.213428190306803,0.0426856380613606,0,0.00899962302257276,-0.00820373046315799,-0.00899962302257276,0.213428190306803,0,0.0155713792504344,-0.0155713792504344,0.0245710022730072,0,0.00692104051300106,290,113,88,"Raitala"
"Jimmy","Medranda","Jimmy Medranda","SKC",2019,219,"FB/WB",8,2,28.9157288932302,0.5,0,0.254,-0.198406911892867,-0.25437443159065,3,15.8242467976657,1,0.315928273898799,0.684071726101201,0.570302705489449,0,0.165122054200989,0.0317968039488313,0.105309424632933,-0.0317968039488313,0.2280239087004,155,"SKC",219,"FB/WB",3.50684931506849,0.876712328767123,0,0.111506600149326,-0.0869728928845442,-0.111506600149326,1.31506849315068,0.438356164383562,0.138489106366597,0.299867058016965,0.249995706515923,0,0.0723822703346803,155,127,61,"Medranda"
"Eric","Miller","Eric Miller","MIN, NYC",2019,826,"FB/WB",3,0,13.5168884394582,0.666666666666667,0,0.526,-0.5257521982307,-0.5257521982307,1,26.1330748286534,0,0.0425618547010934,-0.0425618547010934,0.568314052931794,0,0.596063625289939,0.175250732743567,0.0425618547010934,-0.175250732743567,-0.0425618547010934,124,"MIN, NYC",826,"FB/WB",0.348668280871671,0,0,0.0611043717072,-0.0611043717072,-0.0611043717072,0.116222760290557,0,0.00494665623644669,-0.00494665623644669,0.0660510279436467,0,0.0692761598399929,124,194,23,"Miller"
"Waylon","Francis","Waylon Francis","CLB",2019,1482,"FB/WB",3,0,28.7662585246546,0.666666666666667,0,0.077,-0.0773978329067973,-0.0773978329067973,5,17.6394120036357,0,0.467782566853889,-0.467782566853889,0.545180399760686,0,0.0357270343812634,0.0257992776355991,0.0935565133707777,-0.0257992776355991,-0.0935565133707777,199,"CLB",1482,"FB/WB",0.194331983805668,0,0,0.00501362480367918,-0.00501362480367918,-0.00501362480367918,0.323886639676113,0,0.0303017047354746,-0.0303017047354746,0.0353153295391537,0,0.00231430182226808,199,63,190,"Francis"
"Zoltan","Stieber","Zoltan Stieber","DCU",2019,344,"Wing",3,1,21.8551682020838,0.333333333333333,0,0.213,-0.0734252422433309,-0.213183864070262,6,23.1478711433987,0,0.33062138972423,-0.33062138972423,0.543805253794492,0,0.167773501268866,0.0710612880234207,0.0551035649540383,-0.0710612880234207,-0.0551035649540383,788,"DCU",344,"Wing",0.837209302325581,0.27906976744186,0,0.0594931713684452,-0.0204907652772086,-0.0594931713684452,1.67441860465116,0,0.0922664343416455,-0.0922664343416455,0.151759605710091,0,0.0468205119820091,788,114,222,"Stieber"
"Scott","Caldwell","Scott Caldwell","NER",2019,1172,"CM",3,2,24.6377593048253,1,0,0.145,-0.0850046387785841,-0.144729457240352,8,24.4380579432369,0,0.39796143255053,-0.39796143255053,0.542690889790883,0,0.0762378644394317,0.0482431524134508,0.0497451790688163,-0.0482431524134508,-0.0497451790688163,153,"NER",1172,"CM",0.245733788395904,0.16382252559727,0,0.0118549726067183,-0.00696283730609563,-0.0118549726067183,0.655290102389078,0,0.0325975234853677,-0.0325975234853677,0.0444524960920859,0,0.00624473974930499,153,90,195,"Caldwell"
"Andrew","Gutman","Andrew Gutman","CIN",2019,527,"FB/WB",3,0,22.094559818286,0,0,0.232,-0.231837415416034,-0.231837415416034,3,17.4522708251922,1,0.307288061145099,0.692711938854901,0.539125476561134,0,0.127967111625516,0.0772791384720115,0.102429353715033,-0.0772791384720115,0.2309039796183,NA,"CIN",527,"FB/WB",0.546489563567362,0,0,0.0422322426564313,-0.0422322426564313,-0.0422322426564313,0.546489563567362,0.182163187855787,0.0559765728082154,0.126186615047572,0.0982088154646467,0,0.0233108969944014,NA,119,167,"Gutman"
"Dillon","Powers","Dillon Powers","ORL",2019,673,"CM",4,1,25.4144793804269,0.25,0,0.15,-0.0952634873794443,-0.150064186318592,6,17.7122709159602,1,0.384861549931917,0.615138450068083,0.534925736250509,0,0.11710587252114,0.0375160465796481,0.0641435916553194,-0.0375160465796481,0.102523075011347,200,"ORL",673,"CM",0.570579494799406,0.142644873699851,0,0.0214058869042866,-0.0135888481254482,-0.0214058869042866,0.855869242199108,0.142644873699851,0.0548985271819673,0.0877463465178841,0.0763044140862539,0,0.0167045523952889,200,93,7,"Powers"
"Sebastien","Ibeagha","Sebastien Ibeagha","NYC",2019,1224,"CB",3,1,12.639352564921,0,0,0.176,0.0567863767087046,-0.17588931201733,1,7.74642014094253,0,0.3518020706009,-0.3518020706009,0.52769138261823,0,0.119698964167991,0.0586297706724433,0.3518020706009,-0.0586297706724433,-0.3518020706009,74,"NYC",1224,"CB",0.235294117647059,0.0784313725490196,0,0.013795240158222,0.00445383346734938,-0.013795240158222,0.0784313725490196,0,0.0275923192628156,-0.0275923192628156,0.0413875594210376,0,0.00938815405239143,74,99,181,"Ibeagha"
"Alex","Roldan","Alex Roldan","SEA",2019,487,"Wing",4,0,19.9898254614472,0.25,0,0.457,-0.456674875592399,-0.456674875592399,2,26.8725162081028,0,0.0706589169580915,-0.0706589169580915,0.527333792550491,0,0.273620331897073,0.1141687188981,0.0353294584790457,-0.1141687188981,-0.0353294584790457,57,"SEA",487,"Wing",0.788501026694045,0,0,0.0900221520674955,-0.0900221520674955,-0.0900221520674955,0.394250513347023,0,0.0139286571416361,-0.0139286571416361,0.103950809209132,0,0.053937478156302,57,181,132,"Roldan"
"Carlos","Gruezo","Carlos Gruezo","FCD",2019,851,"CM",7,1,25.5076645527595,0.428571428571429,1,0.331,0.278057558387981,0.668925436022369,4,22.7560665287717,0,0.195998775081096,-0.195998775081096,0.527073339058727,0.627919466630406,0.217952762561491,0.0472963662825187,0.048999693770274,0.0955607765746242,-0.048999693770274,1026,"FCD",851,"CM",0.789659224441833,0.112808460634548,0.112808460634548,0.0373480119175706,0.0313672451295489,0.075460448716977,0.45123384253819,0,0.0221103201031554,-0.0221103201031554,0.0594583320207259,0.0708346284330422,0.0245869156356089,1026,143,345,"Gruezo"
"Darwin","Ceren","Darwin Ceren","HOU",2019,592,"CDM",4,2,22.9383014539389,0.5,1,0.229,0.0123205157833944,0.771260296184279,7,26.4332544335423,0,0.295199785232142,-0.295199785232142,0.523939489047863,0.599991318886306,0.170313536822106,0.0571849259539302,0.0421713978903059,0.19281507404607,-0.0421713978903059,349,"HOU",592,"CDM",0.648648648648649,0.324324324324324,0.162162162162162,0.0370929249430899,0.00199792147838828,0.125069237219072,1.13513513513514,0,0.04787023544305,-0.04787023544305,0.0849631603861399,0.0972958895491306,0.0276184113765578,349,118,262,"Ceren"
"Anthony","Fontana","Anthony Fontana","PHI",2019,156,"CAM",3,1,17.9389985792613,0.333333333333333,1,0.518,0.112092318431331,0.481944263164726,0,NA,0,0,0,0.518055736835274,0.383818282880196,0.128538576978214,0.172685245611758,0,0.160648087721575,0,70,"PHI",156,"CAM",1.84615384615385,0.615384615384615,0.615384615384615,0.318803530360169,0.0689798882654344,0.296581085024447,0,0,0,0,0.318803530360169,0.236195866387813,0.0791006627558241,70,191,253,"Fontana"
"Harold","Cummings","Harold Cummings","SJE",2019,1493,"CB",1,1,13.7891696631813,0,0,0.06,0.0112539381302067,-0.0599280667947706,4,32.3703903364782,0,0.438091686572532,-0.438091686572532,0.498019753367303,0,0.0369559989959137,0.0599280667947706,0.109522921643133,-0.0599280667947706,-0.109522921643133,321,"SJE",1493,"CB",0.0643000669792364,0.0643000669792364,0,0.00385337870883991,0.000723628975552475,-0.00385337870883991,0.257200267916946,0,0.0281693247896605,-0.0281693247896605,0.0320227034985004,0,0.00237627321072184,321,46,137,"Cummings"
"Lawrence","Olum","Lawrence Olum","MIN",2019,606,"CDM",2,0,8.68263721156714,0,0,0.35,-0.349640218188918,-0.349640218188918,4,29.6907193111586,1,0.132637444747123,0.867362555252877,0.482277662936042,0,0.279355289694745,0.174820109094459,0.0331593611867808,-0.174820109094459,0.216840638813219,70,"MIN",606,"CDM",0.316831683168317,0,0,0.0553885494160663,-0.0553885494160663,-0.0553885494160663,0.633663366336634,0.158415841584158,0.0210118724351878,0.137403969148971,0.0764004218512541,0,0.0442543033179794,70,150,123,"Olum"
"Florentin","Pogba","Florentin Pogba","ATL",2019,845,"CB",3,1,11.7308515999306,0,0,0.222,-0.187001132493414,-0.221598923348418,3,17.8686304174378,0,0.257561458354915,-0.257561458354915,0.479160381703333,0,0.074977676647738,0.073866307782806,0.0858538194516383,-0.073866307782806,-0.0858538194516383,324,"ATL",845,"CB",0.340828402366864,0.113609467455621,0,0.0251757356703528,-0.0212450990761749,-0.0251757356703528,0.340828402366864,0,0.0292614201207951,-0.0292614201207951,0.0544371557911479,0,0.00851817391500928,324,115,186,"Pogba"
"Brett","Levis","Brett Levis","VAN",2019,369,"FB/WB",1,0,21.4362706644603,0,0,0.049,-0.04912223364445,-0.04912223364445,5,18.5962103587326,0,0.429458344855338,-0.429458344855338,0.478580578499788,0,0.0471738301192855,0.04912223364445,0.0858916689710676,-0.04912223364445,-0.0858916689710676,74,"VAN",369,"FB/WB",0.260162601626016,0,0,0.0127797681026211,-0.0127797681026211,-0.0127797681026211,1.30081300813008,0,0.111729000287568,-0.111729000287568,0.124508768390189,0,0.012272866372497,74,39,118,"Levis"
"Warren","Creavalle","Warren Creavalle","PHI",2019,419,"CM",1,0,29.7363182825312,1,0,0.031,-0.0305245582200939,-0.0305245582200939,6,23.4527598193495,1,0.445641891211108,0.554358108788892,0.476166449431202,0,0.0100094805112927,0.0305245582200939,0.0742736485351847,-0.0305245582200939,0.0923930181314819,175,"PHI",419,"CM",0.229116945107399,0,0,0.00699369353014085,-0.00699369353014085,-0.00699369353014085,1.37470167064439,0.229116945107399,0.102104108726173,0.127012836381226,0.109097802256314,0,0.00229334159685943,175,31,174,"Creavalle"
"Eryk","Williamson","Eryk Williamson","POR",2019,267,"CM",4,1,24.9783133214483,0,0,0.472,-0.354976843585731,-0.472321809653433,0,NA,0,0,0,0.472321809653433,0,0.409910276203714,0.118080452413358,0,-0.118080452413358,0,136,"POR",267,"CM",1.43820224719101,0.359550561797753,0,0.169823572010223,-0.127632123536443,-0.169823572010223,0,0,0,0,0.169823572010223,0,0.147383470095717,136,182,212,"Williamson"
"Eduardo","Sosa","Eduardo Sosa","CLB",2019,352,"CAM",7,2,26.6807844626917,0.142857142857143,0,0.327,-0.283814766976836,-0.326750010348568,4,26.225863106294,0,0.134057883277403,-0.134057883277403,0.460807893625972,0,0.223237277046289,0.0466785729069383,0.0335144708193508,-0.0466785729069383,-0.0335144708193508,120,"CLB",352,"CAM",1.90909090909091,0.545454545454545,0,0.0891136391859732,-0.077404027357319,-0.0891136391859732,1.09090909090909,0,0.0365612408938372,-0.0365612408938372,0.12567488007981,0,0.0608828937398969,120,141,116,"Sosa"
"Lucas","Melano","Lucas Melano","POR",2019,155,"Wing",2,0,11.0933179842065,0,0,0.351,-0.350877087216078,-0.350877087216078,1,15.8641868685414,0,0.104172031026256,-0.104172031026256,0.455049118242333,0,0.308964843044555,0.175438543608039,0.104172031026256,-0.175438543608039,-0.104172031026256,700,"POR",155,"Wing",1.23870967741935,0,0,0.217317421759635,-0.217317421759635,-0.217317421759635,0.619354838709677,0,0.0645194514743261,-0.0645194514743261,0.281836873233961,0,0.191358870530821,700,151,208,"Melano"
"John","Nelson","John Nelson","FCD",2019,510,"FB/WB",2,0,31.9376445891642,0.5,0,0.035,-0.0349075071324942,-0.0349075071324942,7,18.1550688839418,0,0.418615365157739,-0.418615365157739,0.453522872290234,0,0.0214890596407794,0.0174537535662471,0.0598021950225342,-0.0174537535662471,-0.0598021950225342,113,"FCD",510,"FB/WB",0.376470588235294,0,0,0.00657082487199891,-0.00657082487199891,-0.00657082487199891,1.31764705882353,0,0.0787981863826333,-0.0787981863826333,0.0853690112546322,0,0.00404499946179376,113,34,237,"Nelson"
"Terrence","Boyd","Terrence Boyd","TOR",2019,388,"F",4,2,14.4226802070491,0,0,0.447,0.0756092216209895,-0.44692015518105,0,NA,0,0,0,0.44692015518105,0,0.529445413078124,0.111730038795262,0,-0.111730038795262,0,214,"TOR",388,"F",0.989690721649485,0.494845360824742,0,0.110578182725208,0.0187074362773582,-0.110578182725208,0,0,0,0,0.110578182725208,0,0.130996803235824,214,178,109,"Boyd"
"Florian","Valot","Florian Valot","NYRB",2019,132,"CM",1,0,8.27670375209841,0,0,0.148,-0.148248372727263,-0.148248372727263,4,19.9830825348985,1,0.297365355523578,0.702634644476422,0.44561372825084,0,0.0929742377930381,0.148248372727263,0.0743413388808944,-0.148248372727263,0.175658661119106,75,"NYRB",132,"CM",0.727272727272727,0,0,0.1078169983471,-0.1078169983471,-0.1078169983471,2.90909090909091,0.727272727272727,0.216265713108057,0.511007014164671,0.324082711455157,0,0.0676176274858459,75,92,121,"Valot"
"Thomas","Roberts","Thomas Roberts","FCD",2019,256,"CAM",3,1,31.6682620858678,0.333333333333333,0,0.078,-0.0186638988303363,-0.0782607092953533,3,27.1358786451616,0,0.359104594671198,-0.359104594671198,0.437365303966551,0,0.0246873244696316,0.0260869030984511,0.119701531557066,-0.0260869030984511,-0.119701531557066,138,"FCD",256,"CAM",1.125,0.375,0,0.0293477659857575,-0.00699896206137611,-0.0293477659857575,1.125,0,0.134664223001699,-0.134664223001699,0.164011988987457,0,0.00925774667611187,138,64,177,"Roberts"
"Xavier","Arreaga","Xavier Arreaga","SEA",2019,1213,"CB",6,1,12.0819810793885,0.166666666666667,0,0.34,-0.200733013006688,-0.339677739158578,1,15.6309636619116,0,0.0810102937531706,-0.0810102937531706,0.420688032911749,0,0.191796910616561,0.0566129565264297,0.0810102937531706,-0.0566129565264297,-0.0810102937531706,501,"SEA",1213,"CB",0.474855729596043,0.0791426215993405,0,0.0268829867759468,-0.0158865368908838,-0.0268829867759468,0.0791426215993405,0,0.00641136702415859,-0.00641136702415859,0.0332943538001054,0,0.0151793103208491,501,146,35,"Arreaga"
"Brent","Kallman","Brent Kallman","MIN",2019,1392,"CB",1,0,7.08038311110352,0,0,0.204,-0.204499890164409,-0.204499890164409,1,6.2911445699491,1,0.213512460706416,0.786487539293584,0.418012350870825,0,0.150002614871186,0.204499890164409,0.213512460706416,-0.204499890164409,0.786487539293584,136,"MIN",1392,"CB",0.0689655172413793,0,0,0.0141034407009937,-0.0141034407009937,-0.0141034407009937,0.0689655172413793,0.0689655172413793,0.0147249972900977,0.0542405199512816,0.0288284379910914,0,0.0103450079221508,136,112,30,"Kallman"
"Perry","Kitchen","Perry Kitchen","LAG",2019,611,"CDM",0,0,NA,NA,0,0,0,0,4,20.594482077832,0,0.41244673002611,-0.41244673002611,0.41244673002611,0,0,0,0.103111682506528,0,-0.103111682506528,474,"LAG",611,"CDM",0,0,0,0,0,0,0.62847790507365,0,0.0648034142103218,-0.0648034142103218,0.0648034142103218,0,0,474,1,48,"Kitchen"
"Marquinhos","Pedroso","Marquinhos Pedroso","FCD, DCU",2019,429,"FB/WB",4,1,30.9643387047585,0.5,0,0.109,-0.0795280541426362,-0.108884707642852,4,15.1968392834195,0,0.298900632500637,-0.298900632500637,0.407785340143489,0,0.049320944674281,0.0272211769107131,0.0747251581251592,-0.0272211769107131,-0.0747251581251592,375,"FCD, DCU",429,"FB/WB",0.895104895104895,0.223776223776224,0,0.0243658087032956,-0.0177964876403102,-0.0243658087032956,0.895104895104895,0,0.0668868548253174,-0.0668868548253174,0.091252663528613,0,0.0110368547522867,375,75,50,"Pedroso"
"Ryan","Telfer","Ryan Telfer","TOR",2019,9,"FB/WB",0,0,NA,NA,0,0,0,0,1,8.13115151746664,1,0.40722384654777,0.59277615345223,0.40722384654777,0,0,0,0.40722384654777,0,0.59277615345223,70,"TOR",9,"FB/WB",0,0,0,0,0,0,10.6666666666667,10.6666666666667,4.34372102984288,6.32294563682379,4.34372102984288,0,0,70,5,57,"Telfer"
"Cristian","Higuita","Cristian Higuita","ORL",2019,686,"CM",6,1,26.2325594413788,0.166666666666667,0,0.234,-0.0878288034314725,-0.233854608149806,3,23.2079546357962,0,0.161293207078692,-0.161293207078692,0.395147815228498,0,0.145351770600756,0.0389757680249676,0.053764402359564,-0.0389757680249676,-0.053764402359564,612,"ORL",686,"CM",0.839650145772595,0.139941690962099,0,0.0327260093037629,-0.0122909112673781,-0.0327260093037629,0.419825072886297,0,0.0225716441392922,-0.0225716441392922,0.055297653443055,0,0.0203407725622049,612,120,5,"Higuita"
"Andrew","Farrell","Andrew Farrell","NER",2019,2811,"CB",1,0,15.5308604075885,0,0,0.064,-0.0641972345268201,-0.0641972345268201,2,17.574239835115,1,0.324465204104316,0.675534795895684,0.388662438631136,0,0.0454397181262371,0.0641972345268201,0.162232602052158,-0.0641972345268201,0.337767397947842,294,"NER",2811,"CB",0.0341515474919957,0,0,0.00219243490379749,-0.00219243490379749,-0.00219243490379749,0.0683030949839915,0.0341515474919957,0.0110809888274686,0.0230705586645271,0.0132734237312661,0,0.00155183669161109,294,50,188,"Farrell"
"Marcelo","Marcelo","Marcelo","CHI",2019,1241,"CB",5,1,12.0473425611207,0.2,0,0.388,0.0341841531465996,-0.387763919436722,0,NA,0,0,0,0.387763919436722,0,0.213639124113668,0.0775527838873444,0,-0.0775527838873444,0,798,"CHI",1241,"CB",0.386784850926672,0.0773569701853344,0,0.0299962419548149,0.00264438251577241,-0.0299962419548149,0,0,0,0,0.0299962419548149,0,0.016526475354482,798,163,94,"Marcelo"
"Ken","Krolicki","Ken Krolicki","MTL",2019,576,"CM",2,0,16.5459692194912,0,0,0.191,-0.191012806013157,-0.191012806013157,1,12.6662553661293,0,0.191084672015717,-0.191084672015717,0.382097478028874,0,0.158150433298185,0.0955064030065786,0.191084672015717,-0.0955064030065786,-0.191084672015717,60,"MTL",576,"CM",0.333333333333333,0,0,0.0318354676688596,-0.0318354676688596,-0.0318354676688596,0.166666666666667,0,0.0318474453359528,-0.0318474453359528,0.0636829130048123,0,0.0263584055496976,60,108,242,"Krolicki"
"Corben","Bone","Corben Bone","CIN",2019,200,"CAM",0,0,NA,NA,0,0,0,0,4,21.313219191123,0,0.373638856738678,-0.373638856738678,0.373638856738678,0,0,0,0.0934097141846694,0,-0.0934097141846694,70,"CIN",200,"CAM",0,0,0,0,0,0,1.92,0,0.179346651234565,-0.179346651234565,0.179346651234565,0,0,70,19,147,"Bone"
"Michael","Mancienne","Michael Mancienne","NER",2019,1295,"CB",4,1,10.9914849766437,0,1,0.369,-0.227219327477787,0.630941363955408,0,NA,0,0,0,0.369058636044592,0.680038188134421,0.281649823091105,0.092264659011148,0,0.157735340988852,0,996,"NER",1295,"CB",0.296525096525097,0.0741312741312741,0.0741312741312741,0.0273587869191358,-0.0168440582531796,0.0467724872121384,0,0,0,0,0.0273587869191358,0.0504120973443277,0.0208790602445915,996,159,335,"Mancienne"
"Justin","Hoyte","Justin Hoyte","CIN",2019,1588,"CB",3,1,22.1958612712916,0.333333333333333,0,0.181,-0.0509337147813904,-0.18100207258445,5,26.6417323007969,0,0.183001750198861,-0.183001750198861,0.364003822783311,0,0.12682069771781,0.0603340241948168,0.0366003500397722,-0.0603340241948168,-0.0366003500397722,70,"CIN",1588,"CB",0.181360201511335,0.0604534005037783,0,0.0109421907859617,-0.00307911625882461,-0.0109421907859617,0.302267002518892,0,0.0110630780976641,-0.0110630780976641,0.0220052688836259,0,0.00766674243130337,70,101,189,"Hoyte"
"Eriq","Zavaleta","Eriq Zavaleta","TOR",2019,1086,"CB",5,1,11.8310407212937,0,0,0.276,0.216145272906131,-0.275641659182642,2,26.7841618818497,0,0.0873740084078805,-0.0873740084078805,0.363015667590523,0,0.17591748679101,0.0551283318365284,0.0436870042039403,-0.0551283318365284,-0.0436870042039403,297,"TOR",1086,"CB",0.441988950276243,0.0883977900552486,0,0.0243661135189076,0.0191067644557906,-0.0243661135189076,0.176795580110497,0,0.00772366925152535,-0.00772366925152535,0.0320897827704329,0,0.0155507170643987,297,129,209,"Zavaleta"
"Mathias","Jorgensen","Mathias Jorgensen","NYRB",2019,140,"F",4,1,17.9196345324273,0.5,0,0.362,0.0473787751881278,-0.362079082483811,0,NA,0,0,0,0.362079082483811,0,0.284298677437989,0.0905197706209527,0,-0.0905197706209527,0,306,"NYRB",140,"F",2.74285714285714,0.685714285714286,0,0.24828279941747,0.0324883029861448,-0.24828279941747,0,0,0,0,0.24828279941747,0,0.194947664528907,306,155,233,"Jorgensen"
"Ashtone","Morgan","Ashtone Morgan","TOR",2019,346,"FB/WB",1,1,8.03591936246251,1,1,0.343,0.277404788744123,0.657109605210672,0,NA,0,0,0,0.342890394789328,0.354234505603356,0.121463609474337,0.342890394789328,0,0.657109605210672,0,NA,"TOR",346,"FB/WB",0.277456647398844,0.277456647398844,0.277456647398844,0.0951372193635131,0.076967802657329,0.182319428035331,0,0,0,0,0.0951372193635131,0.098284718317694,0.0337008858657121,NA,148,351,"Morgan"
"Axel","Sjoberg","Axel Sjoberg","COL",2019,474,"CB",5,0,11.0029661342283,0,0,0.343,-0.342539071138748,-0.342539071138748,0,NA,0,0,0,0.342539071138748,0,0.196836552211104,0.0685078142277495,0,-0.0685078142277495,0,180,"COL",474,"CB",1.0126582278481,0,0,0.0693750017496198,-0.0693750017496198,-0.0693750017496198,0,0,0,0,0.0693750017496198,0,0.0398656308275655,180,147,204,"Sjoberg"
"Collin","Martin","Collin Martin","MIN",2019,205,"CM",1,0,35.0387845822312,0,0,0.021,-0.0214961300530219,-0.0214961300530219,3,15.171064607221,1,0.320387228984383,0.679612771015617,0.341883359037405,0,0.0106839152235604,0.0214961300530219,0.106795742994794,-0.0214961300530219,0.226537590338539,105,"MIN",205,"CM",0.468292682926829,0,0,0.0100664804150737,-0.0100664804150737,-0.0100664804150737,1.40487804878049,0.468292682926829,0.150034995036589,0.31825768789024,0.160101475451663,0,0.00500319932420388,105,30,197,"Martin"
"Gedion","Zelalem","Gedion Zelalem","SKC",2019,463,"CM",3,2,20.1509126910011,0,0,0.167,-0.110532122840869,-0.166654781948696,5,30.138113351054,0,0.173071946120062,-0.173071946120062,0.339726728068758,0,0.0758872439322912,0.0555515939828987,0.0346143892240123,-0.0555515939828987,-0.0346143892240123,78,"SKC",463,"CM",0.622030237580994,0.414686825053996,0,0.0345547712031854,-0.0229181075436792,-0.0345547712031854,1.03671706263499,0,0.0358853279212223,-0.0358853279212223,0.0704400991244076,0,0.01573472012419,78,98,49,"Zelalem"
"Ricardo","Clark","Ricardo Clark","CLB",2019,379,"CDM",6,0,24.7712913779599,0.666666666666667,0,0.236,-0.236278534816682,-0.236278534816682,3,29.463851627748,0,0.102841579130354,-0.102841579130354,0.339120113947037,0,0.141057665043605,0.0393797558027804,0.0342805263767848,-0.0393797558027804,-0.0342805263767848,160,"CLB",379,"CDM",1.5197889182058,0,0,0.0598489164707164,-0.0598489164707164,-0.0598489164707164,0.759894459102902,0,0.0260495820488497,-0.0260495820488497,0.085898498519566,0,0.0357296460268762,160,122,83,"Clark"
"Chris","Durkin","Chris Durkin","DCU",2019,706,"CM",4,1,20.30889839111,0.25,1,0.179,0.0259377852854252,0.820876496472787,2,23.5780661663243,0,0.155896281740234,-0.155896281740234,0.335019785267447,0.74298338129604,0.0764618912678044,0.0447808758818032,0.077948140870117,0.205219124118197,-0.077948140870117,104,"DCU",706,"CM",0.543909348441926,0.135977337110482,0.135977337110482,0.0243567370235304,0.00352695097365555,0.111620600086951,0.271954674220963,0,0.0211983612564624,-0.0211983612564624,0.0455550982799928,0.101028901705977,0.0103970843650272,104,100,270,"Durkin"
"Matt","Real","Matt Real","PHI",2019,79,"FB/WB",1,0,13.5020452154479,0,0,0.123,-0.123068677177823,-0.123068677177823,3,20.6906610243303,1,0.20995495845358,0.79004504154642,0.333023635631403,0,0.0256211251841733,0.123068677177823,0.0699849861511934,-0.123068677177823,0.26334834718214,57,"PHI",79,"FB/WB",1.21518987341772,0,0,0.149551810241405,-0.149551810241405,-0.149551810241405,3.64556962025316,1.21518987341772,0.255135139386629,0.960054734031093,0.404686949628034,0,0.0311345318693752,57,81,200,"Real"
